n_ws^third_max_value,ShearModulus_max_value,Group_composition_average,Column_composition_average,GSenergy_pa_composition_average,AtomicVolume_difference,ThirdIonizationEnergy_min_value,NsUnfilled_arithmetic_average,SecondIonizationEnergy_min_value,AtomicVolume_min_value,BCCenergy_pa_composition_average,ICSDVolume_min_value,NdValence_composition_average,valence_max_value,NsValence_arithmetic_average,valence_difference,Electronegativity_composition_average,IsBoron_difference,IsBoron_composition_average,IsBoron_arithmetic_average,valence_composition_average,NpUnfilled_difference,ShearModulus_difference,IsBoron_max_value,NValance_difference
1.31,18.0,12.8,12.8,-4.23651222675,18572.58665300632,19.174,0.0,10.004,19.6105134830824,-2.835121264,17.3,2.1,4.0,2.0,2.0,2.64,1.0,0.1,0.2,2.4000000000000004,3.0,13.1,1.0,12.0
1.24,18.0,12.8,12.8,-4.2019668925,18566.11450832901,19.174,0.0,10.004,26.0826581603887,-2.8026727,17.3,2.1,4.0,2.0,2.0,2.637,1.0,0.1,0.2,2.4000000000000004,3.0,13.1,1.0,12.0
1.64,38.0,11.8,11.8,-4.638852922,18574.195033509084,25.04,0.4,10.004,18.0021329803168,-3.253581367,17.3,1.4,5.0,1.6,4.0,2.607,0.0,0.0,0.0,2.4000000000000004,2.0,33.8,0.0,13.0
1.64,47.0,11.8,11.8,-4.523446838,18578.35226826842,29.31,0.2,10.004,13.8448982209802,-3.138175283,13.8,1.3,5.0,1.7999999999999998,4.0,2.6100000000000003,0.0,0.0,0.0,2.4000000000000004,2.0,42.8,0.0,13.0
1.52,44.0,11.8,11.8,-4.374282021,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-2.97518963,17.3,1.2,4.0,2.0,2.0,2.6340000000000003,0.0,0.0,0.0,2.4000000000000004,2.0,39.1,0.0,12.0
1.41,33.0,11.8,11.8,-4.451355164500001,18568.97487339377,22.99,0.0,10.004,23.2222930956267,-3.0557903060000005,17.3,1.2,4.0,2.0,2.0,2.613,0.0,0.0,0.0,2.4000000000000004,2.0,28.1,0.0,12.0
1.64,38.0,11.8,11.8,-4.577888369333,18574.195033509084,25.04,0.4,10.004,18.0021329803168,-3.1924763590000005,17.3,1.4,5.0,1.6,4.0,2.6020000000000003,0.0,0.0,0.0,2.4000000000000004,2.0,34.7,0.0,13.0
1.26,20.0,12.8,12.8,-3.980292450333,18565.23038122733,25.3,0.2,10.004,26.9667852620646,-2.5721357190000003,17.3,2.0,5.0,1.7999999999999998,4.0,2.647,0.0,0.0,0.0,2.4000000000000004,2.0,16.7,0.0,14.0
1.64,47.0,11.8,11.8,-4.462482285333,18578.35226826842,29.31,0.2,10.004,13.8448982209802,-3.077070275,13.8,1.3,5.0,1.7999999999999998,4.0,2.605,0.0,0.0,0.0,2.4000000000000004,2.0,43.7,0.0,13.0
1.52,44.0,13.0,13.0,-4.616159499,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.213315091,17.3,2.2,4.0,2.0,2.0,2.699,0.0,0.0,0.0,2.6,2.0,39.1,0.0,12.0
1.37,18.0,12.8,12.8,-4.0724173925,18569.536190107043,30.502,0.0,10.004,22.6609763823586,-2.653326216,17.3,2.0,4.0,2.0,2.0,2.645,0.0,0.0,0.0,2.4000000000000004,2.0,13.1,0.0,12.0
1.5,18.0,12.8,12.8,-4.1533052385,18572.18078877279,30.502,0.0,10.004,20.0163777166128,-2.715690766,17.3,1.0,4.0,2.0,2.0,2.6340000000000003,0.0,0.0,0.0,2.4000000000000004,2.0,13.1,0.0,12.0
1.24,18.0,12.8,12.8,-4.006918147,18565.23038122733,30.502,0.0,10.004,26.9667852620646,-2.614982271,17.3,2.0,4.0,2.0,2.0,2.64,0.0,0.0,0.0,2.4,2.0,13.1,0.0,12.0
1.52,44.0,11.8,11.8,-4.388336150000001,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-2.991616538,17.3,1.2,4.0,2.0,2.0,2.598,0.0,0.0,0.0,2.4000000000000004,2.0,39.1,0.0,12.0
1.64,44.0,11.8,11.8,-5.10982159,18575.12151853951,25.04,0.4,10.004,17.0756479498908,-3.715660073000001,17.0,1.6,5.0,1.6,3.0,2.66,0.0,0.0,0.0,2.5,0.0,39.1,0.0,9.0
1.52,44.0,11.8,11.8,-4.480386992,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.054892413,17.3,1.2,4.0,2.0,2.0,2.608,0.0,0.0,0.0,2.4000000000000004,2.0,39.1,0.0,12.0
1.52,44.0,11.8,11.8,-4.561274838,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.117256963,17.3,0.2,4.0,2.0,2.0,2.597,0.0,0.0,0.0,2.4000000000000004,2.0,39.1,0.0,4.0
1.52,44.0,11.8,11.8,-4.4148877465,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.016548468,17.3,1.2,4.0,2.0,2.0,2.603,0.0,0.0,0.0,2.4000000000000004,2.0,39.1,0.0,12.0
1.52,44.0,10.8,10.8,-4.7963057495,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.393182735,17.3,0.4,4.0,2.0,2.0,2.561,0.0,0.0,0.0,2.4,0.0,39.1,0.0,4.0
1.64,44.0,10.8,10.8,-4.91874488,18574.560849330595,25.04,0.4,10.004,17.6363171588061,-3.5289223190000003,17.3,0.6000000000000001,5.0,1.6,4.0,2.5460000000000003,0.0,0.0,0.0,2.4000000000000004,0.0,39.1,0.0,5.0
1.64,47.0,10.8,10.8,-4.803338796,18578.35226826842,27.491,0.2,10.004,13.8448982209802,-3.4135162350000003,13.8,0.5,5.0,1.7999999999999998,4.0,2.549,0.0,0.0,0.0,2.4000000000000004,0.0,42.1,0.0,5.0
1.52,44.0,11.8,11.8,-4.6912470115,18575.60274197189,19.174,0.0,10.004,16.5944245175099,-3.2789351680000003,16.6,0.3,4.0,2.0,2.0,2.5780000000000003,1.0,0.1,0.2,2.4000000000000004,3.0,39.1,1.0,4.0
1.52,44.0,11.8,11.8,-4.61793022975,18574.560849330595,19.174,0.0,10.004,17.6363171588061,-3.211755531,17.3,1.3,4.0,2.0,2.0,2.598,1.0,0.1,0.2,2.4000000000000004,3.0,39.1,1.0,11.0
1.52,44.0,11.8,11.8,-4.5833848955,18574.560849330595,19.174,0.0,10.004,17.6363171588061,-3.179306967,17.3,1.3,4.0,2.0,2.0,2.595,1.0,0.1,0.2,2.4000000000000004,3.0,39.1,1.0,11.0
1.64,44.0,10.8,10.8,-5.020270925,18574.560849330595,25.04,0.4,10.004,17.6363171588061,-3.6302156340000007,17.3,0.6000000000000001,5.0,1.6,4.0,2.565,0.0,0.0,0.0,2.4000000000000004,0.0,39.8,0.0,5.0
1.64,47.0,10.8,10.8,-4.904864841,18578.35226826842,27.491,0.2,10.004,13.8448982209802,-3.51480955,13.8,0.5,5.0,1.7999999999999998,4.0,2.568,0.0,0.0,0.0,2.4000000000000004,0.0,42.8,0.0,5.0
1.52,44.0,10.8,10.8,-4.755700024,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.351823897,17.3,0.4,4.0,2.0,2.0,2.592,0.0,0.0,0.0,2.4,0.0,39.1,0.0,4.0
1.52,44.0,10.8,10.8,-4.8327731675,18574.560849330595,22.99,0.0,10.004,17.6363171588061,-3.4324245730000005,17.3,0.4,4.0,2.0,2.0,2.571,0.0,0.0,0.0,2.4000000000000004,0.0,39.1,0.0,4.0
1.64,44.0,10.8,10.8,-4.959306372333001,18574.560849330595,25.04,0.4,10.004,17.6363171588061,-3.5691106260000005,17.3,0.6000000000000001,5.0,1.6,4.0,2.56,0.0,0.0,0.0,2.4000000000000004,0.0,40.7,0.0,5.0
1.52,44.0,11.8,11.8,-4.361710453333,18574.560849330595,25.3,0.2,10.004,17.6363171588061,-2.9487699860000003,17.3,1.2,5.0,1.7999999999999998,4.0,2.605,0.0,0.0,0.0,2.4000000000000004,1.0,40.7,0.0,14.0
1.64,47.0,10.8,10.8,-4.843900288333,18578.35226826842,27.491,0.2,10.004,13.8448982209802,-3.453704542,13.8,0.5,5.0,1.7999999999999998,4.0,2.563,0.0,0.0,0.0,2.4000000000000004,0.0,43.7,0.0,5.0
1.52,44.0,12.0,12.0,-4.997577502,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.589949358,17.3,1.4,4.0,2.0,2.0,2.657,0.0,0.0,0.0,2.6,2.0,39.1,0.0,12.0
1.52,44.0,11.8,11.8,-4.4538353955000005,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.029960483,17.3,1.2,4.0,2.0,2.0,2.603,0.0,0.0,0.0,2.4000000000000004,2.0,39.1,0.0,12.0
1.52,44.0,11.8,11.8,-4.5347232415,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.092325033,17.3,0.2,4.0,2.0,2.0,2.592,0.0,0.0,0.0,2.4000000000000004,2.0,39.1,0.0,4.0
1.52,44.0,11.8,11.8,-4.388336150000001,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-2.991616538,17.3,1.2,4.0,2.0,2.0,2.598,0.0,0.0,0.0,2.4000000000000004,2.0,39.1,0.0,12.0
1.52,44.0,10.8,10.8,-4.769754153,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.368250805,17.3,0.4,4.0,2.0,2.0,2.556,0.0,0.0,0.0,2.4,0.0,39.1,0.0,4.0
1.63,69.0,12.0,12.0,-5.236357788,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.84475973,17.3,1.5,5.0,2.0,3.0,2.619,1.0,0.1,0.2,2.6,3.0,66.2,1.0,25.0
1.52,44.0,11.8,11.8,-4.8449523705,18575.60274197189,20.52,0.0,10.004,16.5944245175099,-3.433378468,16.6,0.3,4.0,2.0,2.0,2.59,1.0,0.1,0.2,2.4000000000000004,3.0,39.1,1.0,4.0
1.64,38.0,11.8,11.8,-5.186894733500001,18575.12151853951,22.99,0.4,10.004,17.0756479498908,-3.796260749,17.0,1.6,5.0,1.6,3.0,2.639,0.0,0.0,0.0,2.5,0.0,33.1,0.0,9.0
1.63,69.0,11.8,11.8,-5.3627025345,18575.12151853951,22.99,0.2,10.004,17.0756479498908,-3.97206855,17.0,1.5,5.0,1.7999999999999998,3.0,2.629,0.0,0.0,0.0,2.5,0.0,64.1,0.0,17.0
1.41,33.0,11.8,11.8,-4.4894801595,18568.93122322021,22.99,0.0,10.004,23.2659432691915,-3.096775449,17.3,1.2,4.0,2.0,2.0,2.571,0.0,0.0,0.0,2.4000000000000004,2.0,28.1,0.0,12.0
1.52,44.0,10.8,10.8,-4.8708981625,18574.560849330595,22.99,0.0,10.004,17.6363171588061,-3.473409716,17.3,0.4,4.0,2.0,2.0,2.529,0.0,0.0,0.0,2.4000000000000004,0.0,39.1,0.0,4.0
1.41,33.0,11.8,11.8,-4.5574601355,18569.536190107043,22.99,0.0,10.004,22.6609763823586,-3.135493089,17.3,1.2,4.0,2.0,2.0,2.587,0.0,0.0,0.0,2.4000000000000004,2.0,28.1,0.0,12.0
1.5,33.0,11.8,11.8,-4.638347981500001,18572.18078877279,22.99,0.0,10.004,20.0163777166128,-3.1978576390000004,17.3,0.2,4.0,2.0,2.0,2.576,0.0,0.0,0.0,2.4000000000000004,2.0,28.1,0.0,4.0
1.41,33.0,11.8,11.8,-4.4919608900000005,18568.93122322021,22.99,0.0,10.004,23.2659432691915,-3.0971491440000003,17.3,1.2,4.0,2.0,2.0,2.582,0.0,0.0,0.0,2.4000000000000004,2.0,28.1,0.0,12.0
1.52,44.0,10.8,10.8,-4.873378893,18574.560849330595,22.99,0.0,10.004,17.6363171588061,-3.4737834110000003,17.3,0.4,4.0,2.0,2.0,2.54,0.0,0.0,0.0,2.4000000000000004,0.0,39.1,0.0,4.0
1.41,33.0,10.8,10.8,-4.9504520365,18568.93122322021,22.99,0.0,10.004,23.2659432691915,-3.554384087,17.3,0.4,4.0,2.0,2.0,2.519,0.0,0.0,0.0,2.4,0.0,28.1,0.0,4.0
1.64,38.0,10.8,10.8,-4.9958180235,18574.195033509084,22.99,0.4,10.004,18.0021329803168,-3.6095229950000007,17.3,0.6000000000000001,5.0,1.6,4.0,2.525,0.0,0.0,0.0,2.4000000000000004,0.0,33.1,0.0,5.0
1.63,69.0,10.8,10.8,-5.1716258245,18574.150436930217,22.99,0.2,10.004,18.0467295591839,-3.785330796,17.3,0.5,5.0,1.7999999999999998,4.0,2.515,0.0,0.0,0.0,2.4000000000000004,0.0,64.1,0.0,18.0
1.64,47.0,10.8,10.8,-4.8804119395,18578.35226826842,22.99,0.2,10.004,13.8448982209802,-3.494116911,13.8,0.5,5.0,1.7999999999999998,4.0,2.528,0.0,0.0,0.0,2.4000000000000004,0.0,42.1,0.0,5.0
1.64,38.0,12.0,12.0,-5.21158090775,18574.195033509084,22.99,0.2,10.004,18.0021329803168,-3.822101908000001,17.3,1.6,5.0,1.8000000000000005,3.0,2.627,1.0,0.1,0.2,2.6,3.0,33.1,1.0,11.0
1.63,69.0,12.0,12.0,-5.3873887087500005,18574.150436930217,22.99,0.0,10.004,18.0467295591839,-3.997909709,17.3,1.5,5.0,2.0,3.0,2.617,1.0,0.1,0.2,2.6,3.0,64.1,1.0,17.0
1.64,38.0,12.0,12.0,-5.1770355735,18574.195033509084,22.99,0.2,10.004,18.0021329803168,-3.789653344,17.3,1.6,5.0,1.8000000000000005,3.0,2.624,1.0,0.1,0.2,2.6,3.0,33.1,1.0,11.0
1.63,69.0,12.0,12.0,-5.3528433745,18574.150436930217,22.99,0.0,10.004,18.0467295591839,-3.965461145,17.3,1.5,5.0,2.0,3.0,2.614,1.0,0.1,0.2,2.6,3.0,64.1,1.0,17.0
1.64,38.0,10.8,10.8,-5.020109348833,18574.195033509084,22.99,0.4,10.004,18.0021329803168,-3.633914432,17.3,0.6000000000000001,5.0,1.6,4.0,2.528,0.0,0.0,0.0,2.4000000000000004,0.0,36.7,0.0,5.0
1.41,33.0,11.8,11.8,-4.422513429833,18568.93122322021,22.99,0.2,10.004,23.2659432691915,-3.013573792,17.3,1.2,5.0,1.7999999999999998,4.0,2.573,0.0,0.0,0.0,2.4000000000000004,1.0,31.7,0.0,14.0
1.63,69.0,10.8,10.8,-5.195917149833,18574.150436930217,22.99,0.2,10.004,18.0467295591839,-3.809722233000001,17.3,0.5,5.0,1.7999999999999998,4.0,2.518,0.0,0.0,0.0,2.4000000000000004,0.0,67.7,0.0,18.0
1.41,33.0,11.8,11.8,-4.7683201550000005,18575.60274197189,19.174,0.0,10.004,16.5944245175099,-3.359535844,16.6,0.3,4.0,2.0,2.0,2.557,1.0,0.1,0.2,2.4000000000000004,3.0,28.1,1.0,4.0
1.41,33.0,11.8,11.8,-4.6950033732500005,18572.58665300632,19.174,0.0,10.004,19.6105134830824,-3.292356207,17.3,1.3,4.0,2.0,2.0,2.577,1.0,0.1,0.2,2.4000000000000004,3.0,28.1,1.0,11.0
1.41,33.0,11.8,11.8,-4.660458039,18568.93122322021,19.174,0.0,10.004,23.2659432691915,-3.259907643,17.3,1.3,4.0,2.0,2.0,2.574,1.0,0.1,0.2,2.4000000000000004,3.0,28.1,1.0,11.0
1.41,33.0,10.8,10.8,-5.022329152,18568.93122322021,19.174,0.0,10.004,23.2659432691915,-3.611726247,17.3,0.4,4.0,2.0,2.0,2.532,0.0,0.0,0.0,2.4000000000000004,0.0,28.1,0.0,4.0
1.64,38.0,10.8,10.8,-5.0973440685,18574.195033509084,22.99,0.4,10.004,18.0021329803168,-3.71081631,17.3,0.6000000000000001,5.0,1.6,4.0,2.544,0.0,0.0,0.0,2.4000000000000004,0.0,33.8,0.0,5.0
1.63,69.0,10.8,10.8,-5.2731518695,18574.150436930217,22.99,0.2,10.004,18.0467295591839,-3.886624111,17.3,0.5,5.0,1.7999999999999998,4.0,2.534,0.0,0.0,0.0,2.4000000000000004,0.0,64.8,0.0,18.0
1.64,47.0,10.8,10.8,-4.9819379845,18578.35226826842,22.99,0.2,10.004,13.8448982209802,-3.5954102260000003,13.8,0.5,5.0,1.7999999999999998,4.0,2.547,0.0,0.0,0.0,2.4000000000000004,0.0,42.8,0.0,5.0
1.52,44.0,10.8,10.8,-4.8327731675,18574.560849330595,22.99,0.0,10.004,17.6363171588061,-3.4324245730000005,17.3,0.4,4.0,2.0,2.0,2.571,0.0,0.0,0.0,2.4000000000000004,0.0,39.1,0.0,4.0
1.41,33.0,10.8,10.8,-4.909846311000001,18568.97487339377,22.99,0.0,10.004,23.2222930956267,-3.513025249,17.3,0.4,4.0,2.0,2.0,2.55,0.0,0.0,0.0,2.4,0.0,28.1,0.0,4.0
1.64,38.0,10.8,10.8,-5.0363795158330005,18574.195033509084,22.99,0.4,10.004,18.0021329803168,-3.649711302,17.3,0.6000000000000001,5.0,1.6,4.0,2.539,0.0,0.0,0.0,2.4000000000000004,0.0,34.7,0.0,5.0
1.41,33.0,11.8,11.8,-4.438783596833,18568.93122322021,22.99,0.2,10.004,23.2659432691915,-3.029370662,17.3,1.2,5.0,1.7999999999999998,4.0,2.584,0.0,0.0,0.0,2.4000000000000004,1.0,29.7,0.0,14.0
1.63,69.0,10.8,10.8,-5.212187316833,18574.150436930217,22.99,0.2,10.004,18.0467295591839,-3.825519103,17.3,0.5,5.0,1.7999999999999998,4.0,2.529,0.0,0.0,0.0,2.4000000000000004,0.0,65.7,0.0,18.0
1.64,47.0,10.8,10.8,-4.9209734318330005,18578.35226826842,22.99,0.2,10.004,13.8448982209802,-3.534305218,13.8,0.5,5.0,1.7999999999999998,4.0,2.542,0.0,0.0,0.0,2.4000000000000004,0.0,43.7,0.0,5.0
1.45,33.0,12.0,12.0,-5.259356119,18569.92845529496,22.99,0.0,10.004,22.2687111944408,-3.850673072,17.3,1.4,4.0,2.0,2.0,2.649,0.0,0.0,0.0,2.6,2.0,28.1,0.0,26.0
1.52,44.0,12.0,12.0,-5.0414488975000005,18574.560849330595,22.99,0.0,10.004,17.6363171588061,-3.639334947,17.3,1.4,4.0,2.0,2.0,2.673,0.0,0.0,0.0,2.6,2.0,39.1,0.0,26.0
1.41,33.0,12.0,12.0,-5.118522041,18568.93122322021,22.99,0.0,10.004,23.2659432691915,-3.719935623000001,17.3,1.4,4.0,2.0,2.0,2.652,0.0,0.0,0.0,2.6,2.0,28.1,0.0,26.0
1.64,38.0,10.8,10.8,-5.0066888800000005,18574.195033509084,22.99,0.4,10.004,18.0021329803168,-3.620456539,17.3,0.6000000000000001,5.0,1.6,3.0,2.528,0.0,0.0,0.0,2.7,0.0,33.1,0.0,5.0
1.63,69.0,10.8,10.8,-5.182496681,18574.150436930217,22.99,0.2,10.004,18.0467295591839,-3.796264340000001,17.3,0.5,5.0,1.7999999999999998,3.0,2.518,0.0,0.0,0.0,2.7,0.0,64.1,0.0,18.0
1.45,33.0,12.0,12.0,-5.292557867,18569.92845529496,22.99,0.0,10.004,22.2687111944408,-3.881888159,17.3,1.4,4.0,2.0,2.0,2.612,0.0,0.0,0.0,2.6,2.0,28.1,0.0,16.0
1.52,44.0,12.0,12.0,-5.0746506455,18574.560849330595,22.99,0.0,10.004,17.6363171588061,-3.670550034,17.3,1.4,4.0,2.0,2.0,2.636,0.0,0.0,0.0,2.6,2.0,39.1,0.0,12.0
1.41,33.0,12.0,12.0,-5.151723789,18568.93122322021,22.99,0.0,10.004,23.2659432691915,-3.75115071,17.3,1.4,4.0,2.0,2.0,2.615,0.0,0.0,0.0,2.6,2.0,28.1,0.0,12.0
1.41,33.0,11.8,11.8,-4.530908539,18569.536190107043,22.99,0.0,10.004,22.6609763823586,-3.110561159,17.3,1.2,4.0,2.0,2.0,2.582,0.0,0.0,0.0,2.4000000000000004,2.0,28.1,0.0,12.0
1.45,33.0,10.8,10.8,-5.064734518,18569.92845529496,22.99,0.0,10.004,22.2687111944408,-3.660189606,17.3,0.4,4.0,2.0,2.0,2.511,0.0,0.0,0.0,2.4000000000000004,0.0,28.1,0.0,16.0
1.5,33.0,11.8,11.8,-4.611796385,18572.18078877279,22.99,0.0,10.004,20.0163777166128,-3.1729257090000003,17.3,0.2,4.0,2.0,2.0,2.571,0.0,0.0,0.0,2.4000000000000004,2.0,28.1,0.0,4.0
1.41,33.0,11.8,11.8,-4.4654092935000005,18568.93122322021,22.99,0.0,10.004,23.2659432691915,-3.072217214,17.3,1.2,4.0,2.0,2.0,2.577,0.0,0.0,0.0,2.4000000000000004,2.0,28.1,0.0,12.0
1.52,44.0,10.8,10.8,-4.846827296500001,18574.560849330595,22.99,0.0,10.004,17.6363171588061,-3.448851481,17.3,0.4,4.0,2.0,2.0,2.535,0.0,0.0,0.0,2.4000000000000004,0.0,39.1,0.0,4.0
1.41,33.0,10.8,10.8,-4.923900440000001,18568.93122322021,22.99,0.0,10.004,23.2659432691915,-3.5294521570000006,17.3,0.4,4.0,2.0,2.0,2.514,0.0,0.0,0.0,2.4,0.0,28.1,0.0,4.0
1.64,38.0,12.0,12.0,-5.137623130500001,18574.195033509084,22.99,0.2,10.004,18.0021329803168,-3.7495526050000008,17.3,1.6,5.0,1.8000000000000005,3.0,2.608,1.0,0.1,0.2,2.6,3.0,35.2,1.0,25.0
1.63,69.0,12.0,12.0,-5.3134309315,18574.150436930217,22.99,0.0,10.004,18.0467295591839,-3.925360406,17.3,1.5,5.0,2.0,3.0,2.598,1.0,0.1,0.2,2.6,3.0,66.2,1.0,25.0
1.41,33.0,11.8,11.8,-4.922025514,18575.60274197189,20.52,0.0,10.004,16.5944245175099,-3.5139791440000003,16.6,0.3,4.0,2.0,2.0,2.569,1.0,0.1,0.2,2.4000000000000004,3.0,28.1,1.0,4.0
1.64,38.0,12.8,12.8,-4.796383563000001,18575.12151853951,25.04,0.4,11.871,17.0756479498908,-3.377743446,17.0,2.4,5.0,1.6,3.0,2.718,0.0,0.0,0.0,2.5,2.0,30.6,0.0,12.0
1.5,7.4,12.8,12.8,-4.247836811,18572.18078877279,33.492,0.0,11.871,20.0163777166128,-2.779340336,17.3,1.0,4.0,2.0,2.0,2.655,0.0,0.0,0.0,2.4000000000000004,2.0,0.0,0.0,12.0
1.37,18.0,12.8,12.8,-4.1014497195,18569.536190107043,30.502,0.0,11.871,22.6609763823586,-2.678631841,17.3,2.0,4.0,2.0,2.0,2.661,0.0,0.0,0.0,2.4000000000000004,2.0,10.6,0.0,12.0
1.52,44.0,11.8,11.8,-4.4828677225,18574.560849330595,27.491,0.0,11.871,17.6363171588061,-3.055266108,17.3,1.2,4.0,2.0,2.0,2.619,0.0,0.0,0.0,2.4000000000000004,2.0,36.6,0.0,12.0
1.39,26.0,12.8,12.8,-4.3778089845,18575.60274197189,19.174,0.0,11.059,16.5944245175099,-2.941018541,16.6,1.1,4.0,2.0,2.0,2.636,1.0,0.1,0.2,2.4000000000000004,3.0,18.6,1.0,12.0
1.37,14.0,12.8,12.8,-4.30449220275,18572.58665300632,19.174,0.0,11.059,19.6105134830824,-2.8738389040000003,17.3,2.1,4.0,2.0,2.0,2.656,1.0,0.1,0.2,2.4000000000000004,3.0,6.6,1.0,12.0
1.37,14.0,12.8,12.8,-4.2699468685,18569.536190107043,19.174,0.0,11.059,22.6609763823586,-2.84139034,17.3,2.1,4.0,2.0,2.0,2.653,1.0,0.1,0.2,2.4000000000000004,3.0,6.6,1.0,12.0
1.52,44.0,11.8,11.8,-4.442261997,18574.560849330595,27.491,0.0,11.871,17.6363171588061,-3.01390727,17.3,1.2,4.0,2.0,2.0,2.65,0.0,0.0,0.0,2.4000000000000004,2.0,36.6,0.0,12.0
1.52,44.0,13.0,13.0,-4.684139475,18574.560849330595,27.491,0.0,11.871,17.6363171588061,-3.252032731,17.3,2.2,4.0,2.0,2.0,2.715,0.0,0.0,0.0,2.6,2.0,36.6,0.0,12.0
1.39,26.0,12.8,12.8,-4.5315143435,18575.60274197189,20.52,0.0,11.871,16.5944245175099,-3.095461841,16.6,1.1,4.0,2.0,2.0,2.648,1.0,0.1,0.2,2.4000000000000004,3.0,18.6,1.0,12.0
1.64,38.0,11.8,11.8,-5.330209542,18575.12151853951,23.32,0.4,11.871,17.0756479498908,-3.927371893,17.0,1.6,5.0,1.6,3.0,2.647,0.0,0.0,0.0,2.5,0.0,30.6,0.0,16.0
1.63,69.0,11.8,11.8,-5.506017343,18575.12151853951,23.32,0.2,11.871,17.0756479498908,-4.103179694,17.0,1.5,5.0,1.7999999999999998,3.0,2.637,0.0,0.0,0.0,2.5,0.0,61.6,0.0,17.0
1.45,30.0,11.8,11.8,-4.632794968000001,18569.92845529496,23.32,0.0,10.004,22.2687111944408,-3.227886593,17.3,1.2,4.0,2.0,2.0,2.579,0.0,0.0,0.0,2.4000000000000004,2.0,25.1,0.0,16.0
1.52,44.0,10.8,10.8,-5.014212971,18574.560849330595,23.32,0.0,10.004,17.6363171588061,-3.60452086,17.3,0.4,4.0,2.0,2.0,2.537,0.0,0.0,0.0,2.4000000000000004,0.0,39.1,0.0,16.0
1.45,33.0,10.8,10.8,-5.091286114500001,18569.92845529496,22.99,0.0,10.004,22.2687111944408,-3.685121536000001,17.3,0.4,4.0,2.0,2.0,2.516,0.0,0.0,0.0,2.4000000000000004,0.0,28.1,0.0,16.0
1.45,30.0,11.8,11.8,-4.700774944,18569.92845529496,23.32,0.0,11.871,22.2687111944408,-3.266604233,17.3,1.2,4.0,2.0,2.0,2.595,0.0,0.0,0.0,2.4000000000000004,2.0,22.6,0.0,16.0
1.5,30.0,11.8,11.8,-4.78166279,18572.18078877279,23.32,0.0,11.871,20.0163777166128,-3.328968783,17.3,0.2,4.0,2.0,2.0,2.584,0.0,0.0,0.0,2.4000000000000004,2.0,22.6,0.0,16.0
1.45,30.0,11.8,11.8,-4.6352756985,18569.92845529496,23.32,0.0,11.871,22.2687111944408,-3.2282602880000004,17.3,1.2,4.0,2.0,2.0,2.59,0.0,0.0,0.0,2.4000000000000004,2.0,22.6,0.0,16.0
1.52,44.0,10.8,10.8,-5.0166937015,18574.560849330595,23.32,0.0,11.871,17.6363171588061,-3.604894555,17.3,0.4,4.0,2.0,2.0,2.548,0.0,0.0,0.0,2.4000000000000004,0.0,36.6,0.0,16.0
1.45,33.0,10.8,10.8,-5.093766845,18569.92845529496,22.99,0.0,11.871,22.2687111944408,-3.685495231,17.3,0.4,4.0,2.0,2.0,2.527,0.0,0.0,0.0,2.4000000000000004,0.0,25.6,0.0,16.0
1.64,38.0,10.8,10.8,-5.1391328320000005,18574.195033509084,23.32,0.4,11.871,18.0021329803168,-3.740634139,17.3,0.6000000000000001,5.0,1.6,4.0,2.533,0.0,0.0,0.0,2.4000000000000004,0.0,30.6,0.0,17.0
1.64,47.0,10.8,10.8,-5.0237267480000005,18578.35226826842,23.32,0.2,11.871,13.8448982209802,-3.625228055,13.8,0.5,5.0,1.7999999999999998,4.0,2.536,0.0,0.0,0.0,2.4000000000000004,0.0,39.6,0.0,17.0
1.64,38.0,12.0,12.0,-5.354895716250001,18574.195033509084,23.32,0.2,11.871,18.0021329803168,-3.9532130520000006,17.3,1.6,5.0,1.8000000000000005,3.0,2.635,1.0,0.1,0.2,2.6,3.0,30.6,1.0,16.0
1.63,69.0,12.0,12.0,-5.53070351725,18574.150436930217,23.32,0.0,11.871,18.0467295591839,-4.129020853,17.3,1.5,5.0,2.0,3.0,2.625,1.0,0.1,0.2,2.6,3.0,61.6,1.0,17.0
1.64,38.0,12.0,12.0,-5.320350382000001,18574.195033509084,23.32,0.2,11.871,18.0021329803168,-3.920764488000001,17.3,1.6,5.0,1.8000000000000005,3.0,2.632,1.0,0.1,0.2,2.6,3.0,30.6,1.0,16.0
1.63,69.0,12.0,12.0,-5.496158183,18574.150436930217,23.32,0.0,11.871,18.0467295591839,-4.096572289,17.3,1.5,5.0,2.0,3.0,2.622,1.0,0.1,0.2,2.6,3.0,61.6,1.0,17.0
